node,label,degree,weighted_degree,betweenness,closeness,eigenvector,pagerank,clustering_coef,core_number
14,HBDIS000204,6,1.4062599999999998,0.0016876361758668026,0.09590232800815222,0.0021432248662368826,0.0012599534259791086,0.0808666648271547,5
15,HBDIS000205,7,1.627878,0.00258183146307981,0.10337429112036561,0.0024975409720431785,0.0014400548416028149,0.057761903447967645,5
16,HBDIS000207,7,2.8500129999999997,0.0013853729801891663,0.1531447061542939,0.013474830251664769,0.0018110452046524797,0.10932115909628908,5
17,HBDIS000209,8,4.559864999999999,0.0,0.17881858394102232,0.055065215279028856,0.002483452589740937,0.3462101841086295,5
18,HBDIS000210,6,4.236913,0.0,0.18113471753711374,0.06019801027229387,0.002169723524285758,0.616997113313062,5
19,HBDIS000213,5,2.310538,0.0,0.15706089924350267,0.028462088457159092,0.0013448333761447826,0.5903483447745934,5
20,HBDIS000239,10,4.249109,0.002040276570824045,0.17166529239813139,0.04409250688349444,0.002506670108836118,0.1748206640538243,5
21,HBDIS000241,200,117.61553699999997,0.08412677422198717,0.22266389156922434,0.34164380624116303,0.05667352585775768,0.03034974831373389,5
22,HBDIS000242,5,2.2618769999999997,0.0,0.15310668752080514,0.016027037551593418,0.0013825479835305522,0.3138891936795735,5
23,HBDIS000243,8,1.4372070000000001,0.005428143222377552,0.09192561556927581,0.0004483153321013682,0.0015123108173061366,0.025473557544247755,5
24,HBDIS000245,5,2.7517490000000002,0.0,0.16326584051047804,0.03672453001924338,0.0015453568082023845,0.6309141552892357,5
25,HBDIS000248,5,0.551771,0.008967141471769876,0.053411643289407666,1.949606310463855e-05,0.000900786235598007,0.028873951851529956,5
26,HBDIS000256,5,2.41755,0.0,0.16002924298668916,0.03515531087497335,0.0013887564281131984,0.6759569831719012,5
27,HBDIS000265,5,0.64614,0.011120766740973035,0.06859769450639391,0.0001316977311331241,0.0008478586446642934,0.01749814833393789,5
28,HBDIS000268,9,1.408306,0.027946751300361457,0.09900066391125079,0.0020997588815106815,0.0015309448956704484,0.010954782620701044,5
29,HBDIS000273,6,0.775564,0.006259367010491052,0.0634444350196841,5.321420829404823e-05,0.0011109124315347187,0.039156925524306545,5
30,HBDIS000275,5,1.160712,0.008236672082215589,0.10808009616315435,0.003517682564681471,0.000947349031738933,0.0,5
31,HBDIS000282,5,1.0218470000000002,0.006347527109230362,0.0974889606562637,0.0027020943232178704,0.0008719257118103448,0.0,5
32,HBDIS000283,6,0.8635789999999999,0.002871500358937545,0.07030952180137137,0.00012389272943963547,0.0011272359724054768,0.08073827915569605,5
33,HBDIS000308,7,1.5422470000000001,0.0029848490573166583,0.10857708376099978,0.00347706388227884,0.0012640915688558847,0.019015740481516004,5
34,HBDIS000310,13,2.9975170000000007,0.011334869837911361,0.12337027484886089,0.004088142366439292,0.0025181323166025516,0.01683734611228582,5
35,HBDIS000323,24,12.298136999999999,0.008186294882935983,0.19117192871894592,0.07589405085601868,0.0065954877361074785,0.16318917489043183,5
36,HBDIS000329,6,1.087992,0.011309681238271559,0.09841114125897868,0.0029386875035208896,0.000979818221130731,0.0,5
37,HBDIS000331,5,2.559498,0.0,0.16181780116741487,0.03724927170564225,0.001432143921463906,0.7048450311791332,5
38,HBDIS000372,6,2.7979219999999994,0.0008186294882935983,0.16409774683321435,0.03118110254006043,0.001647293472366838,0.433090642994841,5
39,HBDIS000373,18,10.402826000000001,0.0006737950403647309,0.18682658688577275,0.07625940349801563,0.005221679008972213,0.20483697296131753,5
40,HBDIS000389,9,1.4236230000000003,0.007392853994282188,0.10207152010601227,0.0022806818173824626,0.0015454247934642723,0.019643010932483752,5
41,HBDIS000409,6,3.3721169999999994,1.2594299819901513e-05,0.1714595310111637,0.048429647328182245,0.0018200632299552415,0.5346564346489768,5
42,HBDIS000414,8,2.04274,0.00908049017014899,0.13459480629927292,0.009195428923682617,0.0015788034180844461,0.04846031754085401,5
43,HBDIS000418,5,2.184575,5.037719927960605e-05,0.1542874554634589,0.022962054153872685,0.0013033563217301604,0.44113465166731236,5
44,HBDIS000420,5,3.35949,0.0,0.17597809924519087,0.05505802877960544,0.0017579837675033053,0.8477664515593168,5
45,HBDIS000426,5,3.012655,0.0,0.17083857895093338,0.04938315054132886,0.0016152148969051437,0.7883653071965868,5
46,HBDIS000441,7,0.6692370000000001,0.012203876525484566,0.06037252533700267,9.172860794775732e-05,0.0012927828150264913,0.026847401290534516,5
47,HBDIS000455,5,3.7434060000000002,0.0,0.18079690776470586,0.06137559285189324,0.0019159964657297118,0.9111845831324283,5
48,HBDIS000458,9,0.5765969999999999,0.022077807584287353,0.0417655162578814,8.934418645945211e-06,0.0016589036177168863,0.02570551893459214,5
49,HBDIS000459,7,2.676859,0.001863956373345424,0.15723880191056167,0.033505152235357334,0.0016639162890642516,0.31160556145985774,5
50,HBDIS000460,6,0.7068720000000001,0.0068890820014861276,0.07124826615613113,0.0004621785367880546,0.0009809262617415367,0.0,5
51,HBDIS000462,6,0.630217,0.009962091157542097,0.05624215275776635,4.16063590248654e-05,0.0011848781326832282,0.047757634326600615,5
52,HBDIS000463,8,1.8572600000000001,0.019999748114003603,0.13179738947296438,0.008568343837992943,0.001606982706419117,0.07171627509616009,5
53,HBDIS000468,6,1.8964579999999998,0.005214040125439226,0.13617251082153295,0.010755137231282689,0.0012712699671331485,0.15840445578717063,5
54,HBDIS000471,9,1.177327,0.025704965932418986,0.0746106228518663,0.00038511643310999293,0.0014810993300725353,0.02193216541655139,5
55,HBDIS000475,11,4.429169,0.0006171206911751741,0.16841344991847934,0.03921798687885433,0.002684889309556408,0.13573596651783215,5
56,HBDIS000495,15,7.745976,0.0031989521542549844,0.18678445659964768,0.07035047673813191,0.004217030489426452,0.19699619299233687,5
57,HBDIS000503,7,1.691962,0.008022568985277263,0.11340138153536888,0.0035394770317882756,0.0013829767066713535,0.012408519342092047,5
58,HBDIS000504,5,1.914317,0.00015113159783881815,0.1298638568681662,0.005359589852982527,0.001304859462724649,0.0,5
59,HBDIS000518,19,5.457017000000001,0.009294593267087316,0.1718817244478651,0.039615636087926044,0.003958609967787417,0.05347842777097581,5
60,HBDIS000520,15,6.886268999999999,0.0053399831236382415,0.1821535538110514,0.05743280075504447,0.00398445253758453,0.10466853292696335,5
61,HBDIS000525,5,2.517499,0.0,0.16204389044314355,0.03957862004235041,0.001416294727772648,0.6994229387829662,5
62,HBDIS000538,5,2.909317,0.0,0.16911162381306485,0.04769480650254625,0.001572645197392777,0.7702337476624774,5
63,HBDIS000546,5,1.7482540000000002,0.0010957040843314317,0.13309236133959534,0.0074581125851659715,0.0012002881591834165,0.10242797092756765,5
64,HBDIS000553,5,1.772869,0.0,0.14323338411326253,0.02149112438869032,0.0011410366731938453,0.486753366340625,5
65,HBDIS000557,10,5.807595999999999,3.778289945970454e-05,0.18461064438530667,0.06666344058987479,0.003115142053445012,0.3529317485777627,5
66,HBDIS000568,6,1.870973,0.0008690066875732044,0.1421041928583043,0.015935107222668138,0.001287021792598423,0.2513903149465602,5
67,HBDIS000614,9,1.9438639999999998,0.031435372350474174,0.11992723250960796,0.004859896114399228,0.001615090238439325,0.004236922359110037,5
68,HBDIS000615,6,1.156196,0.004836211130842181,0.09379875097048226,0.0013011195571834026,0.0011109160592518619,0.0321007327763414,5
69,HBDIS000621,6,1.1693609999999999,0.02423143285349051,0.10281380046011775,0.002943284325321694,0.001100885097095261,0.0,5
70,HBDIS000625,5,0.8596639999999999,0.005377766023097946,0.09014375844696715,0.0018950298909427112,0.0008481957730600211,0.0,5
71,HBDIS000653,5,1.827483,2.5188599639803025e-05,0.14423121277722545,0.02455909312779076,0.001144497738877583,0.491585091469282,5
72,HBDIS000669,5,0.8975609999999999,0.001523910278208083,0.07913749098836786,0.0003820425014025547,0.0010439658337764754,0.06441711334145121,5
73,HBDIS000686,5,0.893813,0.0012342413823503483,0.08320247673930614,0.0003947301636774707,0.0010289813195609933,0.040940111800676096,5
74,HBDIS000706,5,1.205924,0.007972191785997658,0.10916132144975661,0.0035820902431594028,0.0009695087656364741,0.0,5
75,HBDIS000712,5,2.349225,2.5188599639803025e-05,0.15572034935462845,0.02159902131112731,0.001366917523792073,0.46205341130098326,5
76,HBDIS000713,6,1.8766409999999998,0.005629652019495976,0.14100600959175016,0.013099343169852935,0.0012866810811834907,0.14250927314536263,5
77,HBDIS000722,13,5.83815,0.007090590798604551,0.1792155779008464,0.051535971339337246,0.003334717072378211,0.12869616724618174,5
78,HBDIS000735,5,2.627047,0.0,0.16432833965485666,0.03819436203749405,0.00147661701990641,0.7144630362461227,5
79,HBDIS000756,5,0.748838,0.005226634425259127,0.0692311804562187,0.0001834300641031486,0.0009079209144346749,0.02544477099014019,5
80,HBDIS000757,12,2.876258,0.010100628455561013,0.1231729426102933,0.004744829007107763,0.0023337699288261352,0.013039496763044108,5
81,HBDIS000772,6,0.946958,0.00324932935353459,0.05525884946462173,2.6124306505505397e-05,0.0014882332148066484,0.05499215977845432,5
82,HBDIS000774,5,0.79488,0.001397967280009068,0.05130231182680602,1.7413033718161663e-05,0.0013064448169493907,0.08449615472553532,5
83,HBDIS000775,5,1.521201,0.0013853729801891663,0.117004136284406,0.0032667082099996354,0.0011458107641508055,0.04185087987675038,5
84,HBDIS000780,16,5.632448999999999,0.005957103814813416,0.17366210157056355,0.03853237733117952,0.0036045654146625865,0.06611293347845924,5
85,HBDIS000783,8,1.3432190000000002,0.009672422261684362,0.09421296318197776,0.0011130687145162054,0.001421515817677372,0.020966792682666206,5
86,HBDIS000785,6,1.668752,0.0037656956461505522,0.11894151077901555,0.004230272827250391,0.0012964104095979359,0.017593579708118652,5
87,HBDIS000789,5,1.441434,0.0017506076749663102,0.12958957290195736,0.011149378123619925,0.00102923802937935,0.2754633474206999,5
88,HBDIS000821,5,1.2998409999999998,0.005617057719676075,0.1211102713832051,0.006734795976100579,0.0009898191966007713,0.1253377796433174,5
89,HBDIS000832,5,1.936459,2.5188599639803025e-05,0.14694530018477886,0.014636405205473144,0.001225029181991225,0.23062095529589888,5
90,HBDIS000853,10,4.965902000000001,0.0002141030969383257,0.1805273086527003,0.059809591698787676,0.0027619074603196835,0.23270516078060138,5
91,HBDIS000887,5,2.7813799999999995,0.0,0.16657087798423667,0.04162151528655743,0.0015220464724577292,0.7465769872633705,5
92,HBDIS000907,6,2.189239,0.00041561189405674994,0.14409708468798432,0.01034284752228908,0.001462979062863495,0.038743807272769125,5
93,HBDIS000931,10,2.9515860000000003,0.019684890618506066,0.15508973350719374,0.031079762911604927,0.001997186325442473,0.13898304854783788,5
94,HBDIS000932,10,3.588222,0.009307187566907217,0.1655173213186682,0.036300679894500115,0.0022492363353972685,0.15281656884608005,5
95,HBDIS000933,5,0.934582,0.005919320915353711,0.09219492724810609,0.0018051690166583632,0.0008736507321623717,0.0,5
96,HBDIS000937,8,3.918035,1.2594299819901513e-05,0.17283678086476478,0.041506421150807014,0.002267285668778262,0.3071826328264902,5
97,HBDIS000941,5,2.365869,0.0,0.15810576548376418,0.03368939256067467,0.0013640316640406726,0.6651421622352174,5
98,HBDIS000944,6,2.2523050000000002,0.0010453268850518255,0.15175891752303028,0.0205798720760157,0.0014507445105904396,0.27667674293979566,5
99,HBDIS000956,6,1.062843,0.004042770242188386,0.09119035069353094,0.0017274709107364737,0.0010089954628496275,0.02164329265258288,5
100,HBDIS000962,7,2.260846,0.003211546454074886,0.1475396765573786,0.021432694354904244,0.0014793307112492332,0.22971624228886223,5
101,HBDIS000992,6,1.079018,0.008085540484376772,0.09357605687979828,0.001935700692292268,0.0010790537118578918,0.0,5
102,HBDIS000996,5,2.920503,0.0,0.1692481066027165,0.03596729175472125,0.0016080294233015507,0.6912201052789503,5
103,HBDIS001043,5,1.2777159999999999,0.008803415574111158,0.12287697413481832,0.010186963402746095,0.0009624752159444366,0.2866674239596133,5
104,HBDIS001045,7,1.4836099999999999,0.005919320915353711,0.10342465724503726,0.00243979835248457,0.001306276082819644,0.012429494202296805,5
105,HBDIS001046,13,4.773771000000001,0.00541554892255765,0.17156485046052497,0.03830562296129022,0.0029952800596584673,0.12378203938387802,5
106,HBDIS001075,10,3.4313899999999995,0.008236672082215589,0.16201844188525097,0.028802917719843883,0.002235404635501929,0.12082144133170696,5
107,HBDIS001105,6,2.7228849999999998,0.0012846185816299542,0.1623609870245101,0.03962423367238722,0.0015648794066099704,0.46641673057847816,5
108,HBDIS001133,7,2.5062579999999994,0.002216596768302666,0.15313987543741223,0.018977940964045523,0.0016490578293070777,0.17571375604937578,5
109,HBDIS001139,5,2.7071530000000004,0.0,0.1657314755187215,0.0409341205312973,0.0014953586521229223,0.733236697218824,5
110,HBDIS001141,6,2.701214,8.816009873931059e-05,0.16260276834541898,0.03366413939994464,0.0016021261215256196,0.4183011485793481,5
111,HBDIS001142,5,2.699354,0.0,0.1645309074456461,0.03744548910916868,0.0014951970289540652,0.6578318349650356,5
112,HBDIS001167,5,2.8478139999999996,0.0,0.1674098389070689,0.03869755119284642,0.0015731007976624955,0.7556990640730479,5
113,HBDIS001169,5,0.7815529999999999,0.002430699865240992,0.04811478413220168,2.2303278701352473e-05,0.0015356901152063244,0.09248529754354776,5
114,HBDIS001170,5,0.48653,0.0026196143625395146,0.050312885109670295,2.5925749618571806e-05,0.0010057461259811767,0.06353087259615865,5
115,HBDIS001176,5,1.83933,0.0004282061938766514,0.12670638323681307,0.0058303735851351415,0.0012485640154562688,0.0,5
116,HBDIS001188,5,3.2444979999999997,0.0,0.17351359876755226,0.05077778860570525,0.0017089339863816657,0.8283111741062775,5
117,HBDIS001190,5,2.4264099999999997,0.0,0.15952920347591307,0.03154106110296376,0.0013904277996511308,0.6107588483812754,5
118,HBDIS001210,5,2.750516,0.0,0.16242503846676548,0.03305460167671144,0.0015464502193334299,0.6300841706025636,5
119,HBDIS001227,5,3.593401,0.0,0.1791760328678539,0.05892498015271245,0.0018542636131361567,0.8866739355838297,5
120,HBDIS001249,7,3.129757,8.816009873931059e-05,0.16819732375688384,0.04075979847529404,0.0018630560759713866,0.3548989198553728,5
121,HBDIS001262,6,1.756311,0.0032745179531743934,0.12224844637824886,0.004777909164486113,0.0012854506495531097,0.030774275944354487,5
122,HBDIS001263,5,2.255593,0.0,0.15087877568776448,0.018317975734633136,0.0013639701488857693,0.4912589319724245,5
123,HBDIS001264,5,0.817845,0.009899119658442588,0.08275006517670778,0.0005100963933141213,0.0008613638155757118,0.0,5
124,HBDIS001286,7,3.13876,2.5188599639803025e-05,0.1654907967535724,0.03880240541434083,0.0018833017013010738,0.34352128694148426,5
125,HBDIS001303,7,3.7254799999999997,0.00011334869837911361,0.17098207841406252,0.042073212178374404,0.002038008551615306,0.4199078948047558,5
126,HBDIS001318,8,4.266839,0.0014105615798289694,0.17709010009581722,0.053733353740530364,0.0023478886582983627,0.32438660030023947,5
127,HBDIS001330,5,2.920477,0.0,0.16930363521463498,0.04787095223548004,0.001577227226242732,0.7722012012424495,5
128,HBDIS001336,11,4.196439,0.005881538015894006,0.16830553971000578,0.038473835943768075,0.002560072797118303,0.12147102871219989,5
129,HBDIS001341,5,0.7230399999999999,0.005881538015894006,0.07635910592965632,0.0003515471642892735,0.0008571203453272172,0.03858554964422637,5
130,HBDIS001359,9,3.865823,0.00022669739675822723,0.1709851656065932,0.048537473423207814,0.002267103924105664,0.22493914912454732,5
131,HBDIS001387,5,1.2529760000000003,0.0036649412475913403,0.10971827030716988,0.0034784308714726803,0.0009857584122218497,0.03659702677666358,5
132,HBDIS001391,7,1.482688,0.012606894119721414,0.1059873456071748,0.002395516164686774,0.0013246447638941999,0.05386557965008964,5
133,HBDIS001404,7,1.257287,0.01765720834750192,0.10155770853621333,0.002974552189405061,0.0011558171784621866,0.004989294100792965,5
134,HBDIS001418,7,2.122928,0.00424427903930681,0.13394445633282206,0.008616258588751346,0.0014992881203442568,0.1746782092523636,5
135,HBDIS001421,5,2.597369,0.0,0.16345687531759603,0.035674999928386825,0.001454577586108595,0.709907526119655,5
136,HBDIS001425,6,1.788826,0.004936965529401393,0.13718783703473925,0.010902932179057715,0.0012864951222604324,0.19743160800843357,5
137,HBDIS001432,8,1.3227570000000002,0.007909220286898149,0.09526985374527927,0.001549989374005545,0.0013948798843761866,0.01162247147267694,5
138,HBDIS001436,7,1.974533,0.015125754083701717,0.13926708256669118,0.016419232868636734,0.001429445014515605,0.19364691707536827,5
139,HBDIS001454,7,3.0402990000000005,0.00012594299819901513,0.16631593579756027,0.03011690581593067,0.0018135192898863252,0.2776606855473198,5
140,HBDIS001456,7,3.464201,0.0002770745960378333,0.17056683023684238,0.04695095544970558,0.001946867470039495,0.37396827931056215,5
141,HBDIS001466,5,2.5822579999999995,0.0,0.1615968187174422,0.027561337606223417,0.0014638553144214188,0.49411467981733564,5
142,HBDIS001473,6,2.164919,0.002141030969383257,0.1477129787237838,0.028986584982343973,0.0013451216950436553,0.39073341691258123,5
143,HBDIS001474,14,7.564493,0.002789637410108185,0.18640129169028935,0.06532723160118649,0.004109780606815189,0.21815762734359703,5
144,HBDIS001481,5,3.0357680000000005,0.0,0.17000986497542228,0.043290735513476904,0.0016285397670302113,0.7886062285786923,5
145,HBDIS001547,6,1.803524,0.0030100376569564616,0.1213351793569702,0.004849789593901307,0.001317131455104981,0.0,5
146,HBDIS001548,5,0.847897,0.0031107920555156735,0.07789150187786882,0.00021870166831523043,0.0010233762111644894,0.06171923164698116,5
147,HBDIS001553,9,3.4056549999999994,0.0017883905744260147,0.1636603156857894,0.03652961816970511,0.0021146484475011804,0.19419713534351957,5
148,HBDIS001554,5,2.1900639999999996,0.0,0.1545766048216677,0.03589541150566049,0.0012766025662591424,0.6373785964618534,5
149,HBDIS001561,5,2.408743,2.5188599639803025e-05,0.15918487205039972,0.02486646706790394,0.0014020142601657004,0.46981659375677937,5
150,HBDIS001574,6,1.952328,0.005617057719676075,0.14380039739576952,0.015208567139706124,0.0013438223256889803,0.2160747298018885,5
151,HBDIS001576,7,3.564528,0.00013853729801891664,0.16730428776885978,0.037353119330783266,0.001980804626908905,0.34990694459929067,5
152,HBDIS001615,5,2.629911,3.778289945970454e-05,0.15991799184148703,0.025820358688343766,0.0015153931430818468,0.46845832734970705,5
153,HBDIS001617,6,1.063117,0.009521290663845543,0.09230126206637342,0.0010703913468953542,0.0010806573123223566,0.0,5
154,HBDIS001620,6,2.249697,0.00023929169657812874,0.15303510229453207,0.031055861104919934,0.0014062130825702119,0.4148874052165217,5
155,HBDIS001623,5,2.201848,0.0,0.15481193494361437,0.02416485340699071,0.0013180351209563174,0.5067419810875426,5
156,HBDIS001681,8,3.2164,0.001863956373345424,0.16152123207983665,0.023835660047953268,0.0020124999550472093,0.19090599811875114,5
157,HBDIS001694,5,0.629989,0.005214040125439226,0.06584727798515863,0.0002829865827545127,0.0008242906194130776,0.03321198251801083,5
158,HBDIS001721,6,1.5572640000000002,0.0048739940303018855,0.12711324054166748,0.008173724711403955,0.0011743234130763306,0.06274601850883084,5
159,HBDIS001729,6,2.847345,0.0003400460951373408,0.16202020309502815,0.031107783862576368,0.0016298013075914165,0.4254260031002045,5
